Route_ID;Route_Name;SERVICE_NA;UN;OP_NOC;DIST;PO_MOD;SENTIDO;COD_USUARI;COD_TS;COD_SINSER;COD_SINRUT;COD_USUSEN;TIPO_SERV;FREC_PM;FREC_PT;PLAZAS_PM;PLAZAS_PT;SEL_PM;SEL_PT;SEN1;VALIDA
10060;G22RN;VARIANTE NOCTURNA;2;;11.50968576;Sin Modificacion;R;G22;252;T252;T252 03R;G22R;2;0;0;0;0;0;0;0;1
10061;G22R_fvi;VARIANTE FERIA;2;;12.42712014;Sin Modificacion;R;G22;252;T252;T252 06R;G22R;5;0;0;0;0;0;0;0;1
10062;G22I;VILLA ESPAÑA - (M) LA CISTERNA;2;;11.65001645;Sin Modificacion;I;G22;252;T252;T252 00I;G22I;1;10;9;975;807;1;1;0;1
10063;G22IN;VARIANTE NOCTURNA;2;;12.32854888;Sin Modificacion;I;G22;252;T252;T252 03I;G22I;2;0;0;0;0;0;0;0;1
10068;206cR;LA PINTANA - (M) BIO BIO;2;;16.14903655;Sin Modificacion;R;206c;206c;T206c;T206 C0 00R;206cR;1;6;4;828;586;1;1;0;1
10069;206cR_fmavi;VARIANTE FERIA;2;;16.13972086;Sin Modificacion;R;206c;206c;T206c;T206 C0 06R;206cR;5;0;0;0;0;0;0;0;1
10073;206cI;(M) BIO BIO - LA PINTANA;2;;16.1515456;Sin Modificacion;I;206c;206c;T206c;T206 C0 00I;206cI;1;5;4;628;586;1;1;0;1
10074;206cI_fju;VARIANTE FERIA;2;;16.13310414;Sin Modificacion;I;206c;206c;T206c;T206 C0 07I;206cI;5;0;0;0;0;0;0;0;1
10075;206cI_fmavi;VARIANTE FERIA;2;;16.46029802;Sin Modificacion;I;206c;206c;T206c;T206 C0 06I;206cI;5;0;0;0;0;0;0;0;1
10076;217eI;MAESTRANZA - (M) SANTA ANA;2;;24.31271456;Sin Modificacion;I;217e;217e;T217e;T217 E0 00I;217eI;1;3;1;306;138;1;1;0;1
10082;G12I;(M) LO OVALLE - CEMENTERIO METROPOLITANO;2;;10.47935599;Sin Modificacion;I;G12;242;T242;T242 00I;G12I;1;5;5;266;250;1;1;0;1
10083;G12IPRN;VARIANTE PRENOCTURNA;2;;10.0008878;Sin Modificacion;I;G12;242;T242;T242 03I;G12I;2;0;0;0;0;0;0;0;1
10084;229R;LA PINTANA - (M) LA MONEDA;2;;19.56227336;Sin Modificacion;R;229;229;T229;T229 00R;229R;1;6;5;613;506;1;1;0;1
10085;229I;(M) LA MONEDA - LA PINTANA;2;;19.04913289;Sin Modificacion;I;229;229;T229;T229 00I;229I;1;6;6;552;552;1;1;0;1
10086;229I_cvd;VARIANTE CICLOVIA;2;;21.90877637;Sin Modificacion;I;229;229;T229;T229 07I;229I;6;0;0;0;0;0;0;0;1
10087;229I_fjudo;VARIANTE FERIA;2;;19.89022399;Sin Modificacion;I;229;229;T229;T229 06I;229I;5;0;0;0;0;0;0;0;1
10088;226I;CENTRO - NONATO COO;2;;28.65606385;Sin Modificacion;I;226;226;T226;T226 00I;226I;1;7;6;812;770;1;1;0;1
10089;226I_cvd;VARIANTE CICLOVIA;2;;29.69578314;Sin Modificacion;I;226;226;T226;T226 06I;226I;6;0;0;0;0;0;0;0;1
10090;226R;NONATO COO - CENTRO;2;;28.07242814;Sin Modificacion;R;226;226;T226;T226 00R;226R;1;7;6;812;736;1;1;0;1
10091;226R_fmisa;VARIANTE FERIA;2;;28.22629574;Sin Modificacion;R;226;226;T226;T226 06R;226R;5;0;0;0;0;0;0;0;1
10092;225R;BAHIA CATALINA - LAS CONDES;2;;31.66238722;Sin Modificacion;R;225;225;T225;T225 00R;225R;1;6;5;552;506;1;1;0;1
10093;225R_cvd;VARIANTE CICLOVIA;2;;31.80953913;Sin Modificacion;R;225;225;T225;T225 07R;225R;6;0;0;0;0;0;0;0;1
10094;225R_fvisa;VARIANTE FERIA;2;;31.80953913;Sin Modificacion;R;225;225;T225;T225 06R;225R;5;0;0;0;0;0;0;0;1
10095;227R_cvd;VARIANTE CICLOVIA;2;;24.39874832;Sin Modificacion;R;227;227;T227;T227 07R;227R;6;0;0;0;0;0;0;0;1
10096;227R;PEDRO AGUIRRE CERDA - VILLA FREI;2;;23.92624531;Sin Modificacion;R;227;227;T227;T227 00R;227R;1;0;5;0;460;0;1;0;1
10097;224cI;(M) VICENTE VALDES - GABRIELA;2;;8.529208309;Sin Modificacion;I;224c;224c;T224c;T224 C0 00I;224cI;1;0;0;0;0;0;1;0;1
10098;227RPM;VARIANTE PUNTA MAÑANA;2;;24.3128627;Sin Modificacion;R;227;227;T227;T227 01R;227R;2;5;0;490;0;1;0;0;1
10099;211I;LA FLORIDA - NOS;2;;24.66549429;Sin Modificacion;I;211;211;T211;T211 00I;211I;1;6;6;613;552;1;1;0;1
10100;211I_fsa;VARIANTE FERIA;2;;25.16419169;Sin Modificacion;I;211;211;T211;T211 06I;211I;5;0;0;0;0;0;0;0;1
10101;262NI;(M) MACUL - VILLA ESPAÑA;2;SI;21.53106612;Sin Modificacion;I;262N;262N;T262 C3;T262 C3 00I;262NI;1;0;0;0;0;0;0;0;1
10102;225I;LAS CONDES - BAHIA CATALINA;2;;32.30444261;Sin Modificacion;I;225;225;T225;T225 00I;225I;1;5;6;490;552;1;1;0;1
10103;225I_fvisa;VARIANTE FERIA;2;;32.46289079;Sin Modificacion;I;225;225;T225;T225 06I;225I;5;0;0;0;0;0;0;0;1
10104;225I_cvd;VARIANTE CICLOVIA;2;;32.46289079;Sin Modificacion;I;225;225;T225;T225 07I;225I;6;0;0;0;0;0;0;0;1
10105;204NI;ALAMEDA - GABRIELA;2;SI;22.02023765;Sin Modificacion;I;204N;204N;T204 C3;T204 C3 00I;204NI;1;0;0;0;0;0;0;0;1
10106;211R;NOS - LA FLORIDA;2;;23.81313201;Sin Modificacion;R;211;211;T211;T211 00R;211R;1;7;6;674;552;1;1;0;1
10107;262NR;VILLA ESPAÑA - (M) MACUL;2;SI;20.58332943;Sin Modificacion;R;262N;262N;T262 C3;T262 C3 00R;262NR;1;0;0;0;0;0;0;0;1
10108;204NR;GABRIELA - ALAMEDA;2;SI;21.41583394;Sin Modificacion;R;204N;204N;T204 C3;T204 C3 00R;204NR;1;0;0;0;0;0;0;0;1
10112;212I;PROVIDENCIA - LA PINTANA;2;;28.9105988;Sin Modificacion;I;212;212;T212;T212 00I;212I;1;0;8;0;1200;0;1;0;1
10113;212IPM;VARIANTE PUNTA MAÑANA;2;;29.1841762;Sin Modificacion;I;212;212;T212;T212 01I;212I;2;8;0;1300;0;1;0;0;1
10114;212I_fju;VARIANTE FERIA;2;;29.13635495;Sin Modificacion;I;212;212;T212;T212 09I;212I;5;0;0;0;0;0;0;0;1
10115;212I_cvd;VARIANTE CICLOVIA;2;;29.328038;Sin Modificacion;I;212;212;T212;T212 10I;212I;6;0;0;0;0;0;0;0;1
10121;216R;VITACURA - PABLO DE ROKHA;2;;30.2091611;Sin Modificacion;R;216;216;T216;T216 00R;216R;1;11;8;1700;1200;1;1;0;1
10123;216R_fju;VARIANTE FERIA;2;;30.43491725;Sin Modificacion;R;216;216;T216;T216 09R;216R;5;0;0;0;0;0;0;0;1
10126;216yRPT;INYECCION;2;;22.36749019;Sin Modificacion;R;216;216y;T216c;T216 C0 02R;216R;3;0;0;0;0;0;0;2;1
10138;212R;LA PINTANA - PROVIDENCIA;2;;28.37082643;Sin Modificacion;R;212;212;T212;T212 00R;212R;1;0;8;0;1200;1;1;0;1
10146;271R;SAN BERNARDO - SANTIAGO;2;;22.66724334;Sin Modificacion;R;271;271;T271;T271 00R;271R;1;5;5;628;598;1;1;0;1
10162;G08vI;NOS - (M) LA CISTERNA;2;;20.35899002;Sin Modificacion;I;G08v;238e;T238e;T238 E0 00I;G08vI;1;7;5;366;275;1;1;0;1
10163;G08vIPRN;VARIANTE PRENOCTURNA;2;;21.03752244;Sin Modificacion;I;G08v;238e;T238e;T238 E0 03I;G08vI;2;0;0;0;0;0;0;0;1
10164;G08vI_fsado;VARIANTE FERIA;2;;20.55810081;Sin Modificacion;I;G08v;238e;T238e;T238 E0 06I;G08vI;5;0;0;0;0;0;0;0;1
10172;208I;HUECHURABA - CENTRO;2;;19.51713151;Sin Modificacion;I;208;208;T208;T208 00I;208I;1;10;8;1717;1368;1;1;1;1
10205;G23I;ESTACION LO BLANCO - SANTA ROSA P.43;2;;11.67029285;Sin Modificacion;I;G23;253;T253;T253 00I;G23I;1;7;5;674;506;1;1;0;1
10206;G23I_fjudo;VARIANTE FERIA;2;;13.57606033;Sin Modificacion;I;G23;253;T253;T253 06I;G23I;5;0;0;0;0;0;0;0;1
10207;G23R;SANTA ROSA P. 43 - ESTACION LO BLANCO;2;;11.47655779;Sin Modificacion;R;G23;253;T253;T253 00R;G23R;1;7;5;674;506;1;1;0;1
10208;G23R_fjudo;VARIANTE FERIA;2;;13.42742884;Sin Modificacion;R;G23;253;T253;T253 06R;G23R;5;0;0;0;0;0;0;0;1
10209;514RPM;VARIANTE PUNTA MAÑANA;5;;37.47675049;Sin Modificacion;R;514;514;T514;T514 03R;514R;2;5;0;536;0;1;0;0;1
10210;514R_cvd;VARIANTE CICLOVIA;5;;37.52319767;Sin Modificacion;R;514;514;T514;T514 06R;514R;6;0;0;0;0;0;0;0;1
10211;514R;SAN LUIS DE MACUL - ENEA;5;;37.10558683;Sin Modificacion;R;514;514;T514;T514 00R;514R;1;0;0;0;0;0;0;0;1
10212;514RPT;VARIANTE PUNTA TARDE;5;;36.79893677;Sin Modificacion;R;514;514;T514;T514 02R;514R;2;0;6;0;654;0;1;0;1
10213;115I;VILLA EL ABRAZO -  (M) LOS HEROES;5;;21.91294091;Sin Modificacion;I;115;545;T545;T545 00I;115I;1;6;5;552;484;1;1;0;1
10217;219eITNOCPT;VARIANTE TRANSICION NOCTURNA PUNTA TARDE;2;;28.58518137;Sin Modificacion;I;219e;219e;T219e;T219 E0 01I;219eI;2;0;2;0;230;0;1;0;1
10221;219eI;(M) LA CISTERNA - CIUDAD EMPRESARIAL;2;;30.02895853;Sin Modificacion;I;219e;219e;T219e;T219 E0 00I;219eI;1;6;0;613;0;1;0;0;1
10227;209I;ALAMEDA - EL VOLCAN;2;;26.14573198;Sin Modificacion;I;209;209;T209;T209 00I;209I;1;5;6;720;908;1;1;0;1
10229;209R;EL VOLCAN - ALAMEDA;2;;26.08270039;Sin Modificacion;R;209;209;T209;T209 00R;209R;1;6;6;797;690;1;1;0;1
10231;224R;GABRIELA - ÑUÑOA;2;;20.12046122;Sin Modificacion;R;224;224;T224;T224 00R;224R;1;5;5;490;506;1;1;0;1
10232;210vR;AV. MEXICO - ESTACION CENTRAL;2;SI;29.51723939;Sin Modificacion;R;210v;210v;T210c2;T210 C2 00R;210vR;1;4;5;429;460;1;1;0;1
10233;205I;SANTIAGO - PUENTE ALTO;2;;25.1513919;Sin Modificacion;I;205;205;T205;T205 00I;205I;1;8;8;1200;1200;1;1;0;1
10238;214R;LOS LIBERTADORES - SANTA OLGA;2;;27.1787723;Sin Modificacion;R;214;214;T214;T214 00R;214R;1;6;6;552;552;1;1;0;1
10239;214R_cvd;VARIANTE CICLOVIA;2;;28.237247;Sin Modificacion;R;214;214;T214;T214 07R;214R;6;0;0;0;0;0;0;0;1
10240;214R_fmisa;VARIANTE FERIA;2;;27.17584855;Sin Modificacion;R;214;214;T214;T214 06R;214R;5;0;0;0;0;0;0;0;1
10242;201eI;(M) SANTA ANA - SAN BERNARDO;2;;21.7243274;Sin Modificacion;I;201e;201e;T201e;T201 E0 00I;201eI;1;7;6;984;784;1;1;0;1
10243;224I;ÑUÑOA - GABRIELA;2;;20.04211402;Sin Modificacion;I;224;224;T224;T224 00I;224I;1;0;5;0;506;0;1;0;1
10244;224IPM;VARIANTE PUNTA MAÑANA;2;;20.07957339;Sin Modificacion;I;224;224;T224;T224 01I;224I;2;5;0;490;0;1;0;0;1
10245;224I_fdo;VARIANTE FERIA;2;;20.37430837;Sin Modificacion;I;224;224;T224;T224 06I;224I;5;0;0;0;0;0;0;0;1
10246;224I_fsa;VARIANTE FERIA;2;;20.41387291;Sin Modificacion;I;224;224;T224;T224 07I;224I;5;0;0;0;0;0;0;0;1
10247;224I_cvd;VARIANTE CICLOVIA;2;;20.44635901;Sin Modificacion;I;224;224;T224;T224 09I;224I;6;0;0;0;0;0;0;0;1
10248;201eR;SAN BERNARDO - (M) SANTA ANA;2;;22.29675059;Sin Modificacion;R;201e;201e;T201e;T201 E0 00R;201eR;1;7;6;984;784;1;1;0;1
10249;217eR;(M) SANTA ANA - MAESTRANZA;2;;24.31320249;Sin Modificacion;R;217e;217e;T217e;T217 E0 00R;217eR;1;2;1;245;138;1;1;0;1
10250;G14R;POBLACION VALLE NEVADO - ESTACION LO BLANCO;2;;15.46165126;Sin Modificacion;R;G14;244;T244;T244 00R;G14R;1;6;5;333;275;1;1;0;1
10251;G14I;ESTACION LO BLANCO - POBLACION VALLE NEVADO;2;;15.40289508;Sin Modificacion;I;G14;244;T244;T244 00I;G14I;1;6;5;333;275;1;1;0;1
10252;G02I;PLAZA SAN BERNARDO - PUENTE LOS MORROS;2;;14.7535915;Sin Modificacion;I;G02;232;T232;T232 00I;G02I;1;4;4;233;225;1;1;0;1
10253;G02R;PUENTE LOS MORROS - PLAZA SAN BERNARDO;2;;12.00052434;Sin Modificacion;R;G02;232;T232;T232 00R;G02R;1;4;4;233;225;1;1;0;1
10256;272R;CIUDAD EMPRESARIAL - LOS LIBERTADORES;2;;15.03120451;Sin Modificacion;R;272;272;T272;T272 00R;272R;1;7;5;674;506;1;1;0;1
10257;207eR;SANTA ROSA - MAPOCHO;2;;23.69884572;Sin Modificacion;R;207e;207e;T207e;T207 E0 00R;207eR;1;5;5;720;667;1;1;0;1
10258;207eI;MAPOCHO - AV. SANTA ROSA;2;;24.46254664;Sin Modificacion;I;207e;207e;T207e;T207 E0 00I;207eI;1;5;5;720;667;1;1;0;1
10260;272I;LOS LIBERTADORES - CIUDAD EMPRESARIAL;2;;13.73027148;Sin Modificacion;I;272;272;T272;T272 00I;272I;1;7;5;674;506;1;1;0;1
10261;207R;AV. SANTA ROSA - MAPOCHO;2;SI;24.76837177;Sin Modificacion;R;207;207;T207;T207 00R;207R;1;6;6;966;828;1;1;0;1
10262;207I;MAPOCHO - AV. SANTA ROSA;2;SI;25.56450493;Sin Modificacion;I;207;207;T207;T207 00I;207I;1;6;6;828;828;1;1;0;1
10263;207R_fjudo;VARIANTE FERIA;2;;23.69884572;Sin Modificacion;R;207;207;T207;T207 06R;207R;5;0;0;0;0;0;0;0;1
10265;207I_fjudo;VARIANTE FERIA;2;;24.46254664;Sin Modificacion;I;207;207;T207;T207 06I;207I;5;0;0;0;0;0;0;0;1
10268;D18I_cvd;VARIANTE CICLOVIA;4;;17.32175754;Sin Modificacion;I;D18;458;T458;T458 03I;D18I;6;0;0;0;0;0;0;0;1
10269;D07R;(M) FRANKLIN - DIAGONAL LAS TORRES;4;;21.17644052;Cambio Paradas;R;D07;447;T447;T447 00R;D07R;1;5;5;528;544;1;1;0;1
10270;D07R_fsa;VARIANTE FERIA;4;;21.15740824;Cambio Paradas;R;D07;447;T447;T447 07R;D07R;5;0;0;0;0;0;0;0;1
10271;D07R_fmi;VARIANTE FERIA;4;;21.65008697;Cambio Paradas;R;D07;447;T447;T447 06R;D07R;5;0;0;0;0;0;0;0;1
10275;E04I;AV. LA FLORIDA - (M) FRANKLIN;3;;17.47133288;Sin Modificacion;I;E04;354;T354;T354 00I;E04I;1;6;5;653;490;1;1;0;1
10276;E04I_cvd;VARIANTE CICLOVIA;3;;17.37699106;Sin Modificacion;I;E04;354;T354;T354 01I;E04I;6;0;0;0;0;0;0;0;1
10280;H12IPRN;VARIANTE PRENOCTURNA;3;;15.66679215;Sin Modificacion;I;H12;342;T342;T342 03I;H12I;2;0;0;0;0;0;0;0;1
10281;H12RPRN;VARIANTE PRENOCTURNA;3;;15.78510871;Sin Modificacion;R;H12;342;T342;T342 03R;H12R;2;0;0;0;0;0;0;0;1
10282;E04RPRN;VARIANTE PRENOCTURNA;3;;17.90855158;Sin Modificacion;R;E04;354;T354;T354 03R;E04R;2;0;0;0;0;0;0;0;1
10283;E04IPRN;VARIANTE PRENOCTURNA;3;;17.31713476;Sin Modificacion;I;E04;354;T354;T354 03I;E04I;2;0;0;0;0;0;0;0;1
10284;H12R;(M) FRANKLIN - LO ESPEJO;3;;15.84545161;Sin Modificacion;R;H12;342;T342;T342 00R;H12R;1;4;5;253;386;1;1;0;1
10285;H12R_cvd;VARIANTE CICLOVIA;3;;15.77384608;Sin Modificacion;R;H12;342;T342;T342 06R;H12R;6;0;0;0;0;0;0;0;1
10286;H14R_cvd;VARIANTE CICLOVIA;3;;12.12470483;Sin Modificacion;R;H14;344;T344;T344 06R;H14R;6;0;0;0;0;0;0;0;1
10287;H14R_fma;VARIANTE FERIA;3;;10.94823159;Sin Modificacion;R;H14;344;T344;T344 07R;H14R;5;0;0;0;0;0;0;0;1
10288;H14R_fsa;VARIANTE FERIA;3;;11.05901747;Sin Modificacion;R;H14;344;T344;T344 09R;H14R;5;0;0;0;0;0;0;0;1
10289;H14R_fvi;VARIANTE FERIA;3;;10.97432023;Sin Modificacion;R;H14;344;T344;T344 08R;H14R;5;0;0;0;0;0;0;0;1
10290;H14R;(M) FRANKLIN - MALL FLORIDA CENTER;3;;11.08510612;Sin Modificacion;R;H14;344;T344;T344 00R;H14R;1;4;4;212;212;1;1;0;1
10293;H12I;LO ESPEJO - (M) FRANKLIN;3;;15.66869188;Sin Modificacion;I;H12;342;T342;T342 00I;H12I;1;4;5;253;334;1;1;0;1
10294;H14I;MALL FLORIDA CENTER - (M) FRANKLIN;3;;13.0574737;Sin Modificacion;I;H14;344;T344;T344 00I;H14I;1;4;4;212;212;1;1;0;1
10295;E04R;(M) FRANKLIN - AV. LA FLORIDA;3;;18.00257401;Sin Modificacion;R;E04;354;T354;T354 00R;E04R;1;4;5;457;490;1;1;0;1
10296;E04R_cvd;VARIANTE CICLOVIA;3;;17.91718713;Sin Modificacion;R;E04;354;T354;T354 02R;E04R;6;0;0;0;0;0;0;0;1
10297;E04R_fsado;VARIANTE FERIA;3;;18.56033254;Sin Modificacion;R;E04;354;T354;T354 01R;E04R;5;0;0;0;0;0;0;0;1
10298;D05R;MARIA ANGELICA - (M) FRANKLIN;4;;16.26778122;Sin Modificacion;R;D05;445;T445;T445 00R;D05R;1;6;0;594;0;1;0;0;1
10299;D05RPT;VARIANTE PUNTA TARDE;4;;16.46838475;Sin Modificacion;R;D05;445;T445;T445 02R;D05R;2;0;7;0;693;0;1;0;1
10300;D05I;(M) FRANKLIN - MARIA ANGELICA;4;;15.67511436;Sin Modificacion;I;D05;445;T445;T445 00I;D05I;1;5;7;528;693;1;1;0;1
10301;D07I;DIAGONAL LAS TORRES - (M) FRANKLIN;4;;20.0502801;Cambio Paradas;I;D07;447;T447;T447 00I;D07I;1;5;5;528;544;1;1;0;1
10302;D07I_fmi;VARIANTE FERIA;4;;20.45835032;Cambio Paradas;I;D07;447;T447;T447 06I;D07I;5;0;0;0;0;0;0;0;1
10303;D07I_fsa;VARIANTE FERIA;4;;20.01809389;Cambio Paradas;I;D07;447;T447;T447 07I;D07I;5;0;0;0;0;0;0;0;1
10304;D05IPRN;VARIANTE PRENOCTURNA;4;;15.58109193;Sin Modificacion;I;D05;445;T445;T445 03I;D05I;2;0;0;0;0;0;0;0;1
10305;D05RPRN;VARIANTE PRENOCTURNA;4;;16.1135831;Sin Modificacion;R;D05;445;T445;T445 03R;D05R;2;0;0;0;0;0;0;0;1
10306;D07IPRN;VARIANTE PRENOCTURNA;4;;19.89608198;Cambio Paradas;I;D07;447;T447;T447 03I;D07I;2;0;0;0;0;0;0;0;1
10307;D07RPRN;VARIANTE PRENOCTURNA;4;;21.08241809;Cambio Paradas;R;D07;447;T447;T447 03R;D07R;2;0;0;0;0;0;0;0;1
10309;H14IPRN;VARIANTE PRENOCTURNA;3;;12.64455826;Cambio Paradas;I;H14;344;T344;T344 03I;H14I;2;0;0;0;0;0;0;0;1
10310;H14RPRN;VARIANTE PRENOCTURNA;3;;10.68259991;Cambio Paradas;R;H14;344;T344;T344 03R;H14R;2;0;0;0;0;0;0;0;1
10311;H14IPRN2;VARIANTE PRENOCTURNA;3;;12.64265853;Sin Modificacion;I;H14;344;T344;T344 05I;H14I;2;0;0;0;0;0;0;0;1
10312;H14RPRN2;VARIANTE PRENOCTURNA;3;;10.62225701;Sin Modificacion;R;H14;344;T344;T344 05R;H14R;2;0;0;0;0;0;0;0;1
10313;H14RPRN_fma;VARIANTE FERIA;3;;10.54572538;Sin Modificacion;R;H14;344;T344;T344 10R;H14R;5;0;0;0;0;0;0;0;1
10314;H14RPRN_fsa;VARIANTE FERIA;3;;10.65651126;Sin Modificacion;R;H14;344;T344;T344 12R;H14R;5;0;0;0;0;0;0;0;1
10315;H14RPRN_fvi;VARIANTE FERIA;3;;10.57181402;Sin Modificacion;R;H14;344;T344;T344 11R;H14R;5;0;0;0;0;0;0;0;1
10316;C06cI;VITAL APOQUINDO - (M) COLON;6;;16.8287073;Sin Modificacion;I;C06c;B56c;B56c;B56 C0 00I;C06cI;1;0;1;0;73;0;1;1;1
10317;C06cIPM;VARIANTE PUNTA MAÑANA;6;;17.04983236;Sin Modificacion;I;C06c;B56c;B56c;B56 C0 04I;C06cI;2;3;0;163;0;1;0;1;1
10318;C06I;VITAL APOQUINDO - CIUDAD EMPRESARIAL;6;;18.50021523;Sin Modificacion;I;C06;B56;B56;B56 00I;C06I;1;6;6;540;585;1;1;0;1
10322;203R_fmisa;VARIANTE FERIA;2;;27.98630507;Sin Modificacion;R;203;203;T203;T203 06R;203R;5;0;0;0;0;0;0;0;1
10323;203cR;LA GRANJA - LA PINTANA;2;;20.84535486;Sin Modificacion;R;203c;203c;T203c1;T203 C1 00R;203cR;1;8;5;1395;805;1;1;2;1
10326;203cR_fmisa;VARIANTE FERIA;2;;20.81990521;Sin Modificacion;R;203c;203c;T203c1;T203 C1 06R;203cR;5;0;0;0;0;0;0;2;1
10328;207cR;LA GRANJA - AV. SANTA ROSA;2;;25.96442404;Sin Modificacion;R;207c;207c;T207c1;T207 C1 00R;207cR;1;4;0;751;0;1;1;2;1
10329;207cR_fjudo;VARIANTE FERIA;2;;23.7929397;Sin Modificacion;R;207c;207c;T207c1;T207 C1 06R;207cR;5;0;0;0;0;0;0;2;1
10330;209cR;LA GRANJA - EL VOLCAN;2;;31.50961725;Sin Modificacion;R;209c;209c;T209c1;T209 C1 00R;209cR;1;6;0;966;0;1;1;2;1
10331;208cI;HUECHURABA - (M) ZAPADORES;2;;8.077783846;Sin Modificacion;I;208c;208c;T208c;T208 C0 00I;208cI;1;10;6;981;598;1;1;1;1
10332;203R;LA PINTANA - AV. RECOLETA;2;;28.00610804;Sin Modificacion;R;203;203;T203;T203 00R;203R;1;8;6;1200;975;1;1;0;1
10333;203I;AV. RECOLETA - LA PINTANA;2;;27.79185811;Sin Modificacion;I;203;203;T203;T203 00I;203I;1;8;6;1200;975;1;1;0;1
10338;F19I;PIE ANDINO - MALL PLAZA TOBALABA;7;;20.13534125;Sin Modificacion;I;F19;F19;F19;F19 00I;F19I;1;6;6;600;540;1;1;1;1
10339;F19I_fdo;VARIANTE FERIA;7;;19.57699313;Sin Modificacion;I;F19;F19;F19;F19 07I;F19I;5;0;0;0;0;0;0;1;1
10340;F19I_fmavi;VARIANTE FERIA;7;;20.41989764;Sin Modificacion;I;F19;F19;F19;F19 05I;F19I;5;0;0;0;0;0;0;1;1
10341;F24I;CASAS VIEJAS - (M) ELISA CORREA;7;;20.91789874;Sin Modificacion;I;F24;F24;F24;F24 00I;F24I;1;6;5;276;278;1;1;1;1
10342;F24I_fmi;VARIANTE FERIA;7;;20.52572176;Sin Modificacion;I;F24;F24;F24;F24 06I;F24I;5;0;0;0;0;0;0;1;1
10343;F24I_fdo;VARIANTE FERIA;7;;22.20784853;Sin Modificacion;I;F24;F24;F24;F24 07I;F24I;5;0;0;0;0;0;0;1;1
10345;404cI;EL DESCANSO - (M) LAS REJAS;5;;7.365633299;Sin Modificacion;I;404c;554c;T554c1;T554 C1 00I;404cI;1;8;3;797;276;1;1;0;1
10347;407R;LAS CONDES - ENEA;5;SI;31.26545382;Sin Modificacion;R;407;557;T557;T557 00R;407R;1;6;6;486;526;1;1;0;1
10351;422R;LA REINA  - POB. TENIENTE MERINO;5;;33.64990227;Sin Modificacion;R;422;572;T572;T572 00R;422R;1;5;5;432;405;1;1;0;1
10352;422R_fjudo;VARIANTE FERIA;5;;33.59249561;Sin Modificacion;R;422;572;T572;T572 06R;422R;5;0;0;0;0;0;0;0;1
10353;428cI;ENEA - (M) LA CISTERNA;5;;21.67904023;Sin Modificacion;I;428c;578c;T578c1;T578 C1 00I;428cI;1;6;6;552;552;1;1;0;1
10354;428cITNOC;VARIANTE TRANSICION NOCTURNA;5;;22.01975536;Sin Modificacion;I;428c;578c;T578c1;T578 C1 03I;428cI;2;0;0;0;0;0;0;0;1
10355;428cR;(M) LA CISTERNA - ENEA;5;;20.22573095;Sin Modificacion;R;428c;578c;T578c1;T578 C1 00R;428cR;1;6;6;613;552;1;1;0;1
10356;428cRTNOC;VARIANTE TRANSICION NOCTURNA;5;;20.27005577;Sin Modificacion;R;428c;578c;T578c1;T578 C1 03R;428cR;2;0;0;0;0;0;0;0;1
10363;413cI;AVENIDA PORTALES - (M) LAS REJAS;7;;14.20206494;Sin Modificacion;I;413c;F63c;F63c;F63 C0 00I;413cI;1;6;0;600;0;1;0;0;1
10366;419R;PLAZA ITALIA - VILLA LOS HEROES;7;;26.69843412;Sin Modificacion;R;419;F69;F69;F69 00R;419R;1;3;5;300;450;1;1;0;1
10375;504I;EL TRANQUE - HOSPITAL DIPRECA;5;;32.32911128;Sin Modificacion;I;504;504;T504;T504 00I;504I;1;8;6;1074;841;1;1;0;1
10376;504R;HOSPITAL DIPRECA - EL TRANQUE;5;;31.272276;Sin Modificacion;R;504;504;T504;T504 00R;504R;1;6;6;628;734;1;1;0;1
10378;J01R;(M) QUINTA NORMAL - PUDAHUEL SUR;5;;19.37328968;Sin Modificacion;R;J01;521;T521;T521 00R;J01R;1;6;5;761;566;1;1;0;1
10379;J01I;PUDAHUEL SUR - (M) QUINTA NORMAL;5;;20.84804017;Sin Modificacion;I;J01;521;T521;T521 00I;J01I;1;8;5;957;539;1;1;0;1
10384;J01I_cvd;VARIANTE CICLOVIA;5;;20.87261928;Sin Modificacion;I;J01;521;T521;T521 08I;J01I;6;0;0;0;0;0;0;0;1
10388;418RPRN;VARIANTE PRENOCTURNA;5;;36.48596917;Sin Modificacion;R;418;568;T568;T568 03R;418R;2;0;0;0;0;0;0;0;1
10389;418RPT;VARIANTE PUNTA TARDE;5;;35.1431368;Sin Modificacion;R;418;568;T568;T568 02R;418R;2;0;5;0;670;0;1;0;1
10390;418R;AV. TOBALABA - ENEA;5;SI;35.0526961;Sin Modificacion;R;418;568;T568;T568 00R;418R;1;5;0;730;0;1;0;0;1
10391;418R_fjudo;VARIANTE FERIA;5;;34.16021473;Sin Modificacion;R;418;568;T568;T568 06R;418R;5;0;0;0;0;0;0;0;1
10395;504I_fjudo;VARIANTE FERIA;5;;32.47649028;Sin Modificacion;I;504;504;T504;T504 06I;504I;5;0;0;0;0;0;0;0;1
10396;J19I_fmavi;VARIANTE FERIA;5;;14.00403625;Sin Modificacion;I;J19;539;T539;T539 06I;J19I;5;0;0;0;0;0;0;0;1
10397;J19IPM;VARIANTE PUNTA MAÑANA;5;;13.02034381;Sin Modificacion;I;J19;539;T539;T539 07I;J19I;2;5;0;522;0;1;0;0;1
